city,subcity,restaurant,rating,rating count,cost,cuisine,food_category,rating_category,cost_category,cuisine_count
chennai,george town,chennai woodlands - since 1963,4.3,500,300,south indian,veg,very high,Budget-Friendly,2
chennai,george town,chennai woodlands - since 1963,4.3,500,300,north indian,veg,very high,Budget-Friendly,2
chennai,george town,hotel zum zum 1965,3.9,50,300,north indian,non veg,high,Budget-Friendly,2
chennai,george town,hotel zum zum 1965,3.9,50,300,south indian,non veg,high,Budget-Friendly,2
chennai,george town,big chips,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,george town,big chips,4.1,10,200,pizzas,non veg,very high,Budget-Friendly,2
chennai,george town,shero home food - chettinad,4.1,10,350,south indian,veg,very high,Budget-Friendly,2
chennai,george town,shero home food - chettinad,4.1,10,350,chettinad,veg,very high,Budget-Friendly,2
chennai,george town,hotel kantha,4.1,10,300,south indian,veg,very high,Budget-Friendly,2
chennai,george town,hotel kantha,4.1,10,300,north indian,veg,very high,Budget-Friendly,2
chennai,george town,shyam's bombay halwa house,4.1,100,250,north indian,veg,very high,Budget-Friendly,1
chennai,george town,chatpata chat house,4.1,10,250,chaat,veg,very high,Budget-Friendly,2
chennai,george town,chatpata chat house,4.1,10,250,fast food,veg,very high,Budget-Friendly,2
chennai,george town,neo ranga vilas,4.1,10,200,south indian,veg,very high,Budget-Friendly,1
chennai,george town,90degrees food court,4.1,10,250,snacks,non veg,very high,Budget-Friendly,2
chennai,george town,90degrees food court,4.1,10,250,chaat,non veg,very high,Budget-Friendly,2
chennai,george town,atho man,4.0,100,350,burmese,non veg,high,Budget-Friendly,2
chennai,george town,atho man,4.0,100,350,indian,non veg,high,Budget-Friendly,2
chennai,george town,sea shore,4.1,20,500,north indian,non veg,very high,Standard Dining,2
chennai,george town,sea shore,4.1,20,500,chettinad,non veg,very high,Standard Dining,2
chennai,george town,delicious pizza,3.3,20,200,fast food,non veg,high,Budget-Friendly,1
chennai,george town,hot treat,4.1,10,450,chinese,non veg,very high,Budget-Friendly,2
chennai,george town,hot treat,4.1,10,450,biryani,non veg,very high,Budget-Friendly,2
chennai,george town,six taste,4.1,10,350,south indian,non veg,very high,Budget-Friendly,1
chennai,george town,sit & chaat,4.1,10,150,chaat,veg,very high,Budget-Friendly,2
chennai,george town,sit & chaat,4.1,10,150,fast food,veg,very high,Budget-Friendly,2
chennai,george town,tn 03 cafe,4.1,10,300,pizzas,non veg,very high,Budget-Friendly,2
chennai,george town,tn 03 cafe,4.1,10,300,continental,non veg,very high,Budget-Friendly,2
chennai,george town,mr burger,4.1,10,250,american,non veg,very high,Budget-Friendly,2
chennai,george town,mr burger,4.1,10,250,pizzas,non veg,very high,Budget-Friendly,2
chennai,george town,madurai sri thevar hotel,3.9,500,300,south indian,non veg,high,Budget-Friendly,1
chennai,george town,tea kanth,4.1,10,100,beverages,veg,very high,Budget-Friendly,2
chennai,george town,tea kanth,4.1,10,100,fast food,veg,very high,Budget-Friendly,2
chennai,george town,surbhi snacks,4.1,10,200,snacks,veg,very high,Budget-Friendly,1
chennai,george town,kfc,3.9,500,400,american,non veg,high,Budget-Friendly,2
chennai,george town,kfc,3.9,500,400,snacks,non veg,high,Budget-Friendly,2
chennai,george town,seena bhai 360,4.1,10,150,south indian,veg,very high,Budget-Friendly,2
chennai,george town,seena bhai 360,4.1,10,150,beverages,veg,very high,Budget-Friendly,2
chennai,george town,hot shawarma & fast food,4.1,10,200,arabian,non veg,very high,Budget-Friendly,2
chennai,george town,hot shawarma & fast food,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,george town,hot chips,4.2,100,300,south indian,veg,very high,Budget-Friendly,1
chennai,george town,shri indian dhaba,4.1,10,500,north indian,non veg,very high,Standard Dining,1
chennai,george town,srb hyderabad biryani,4.1,10,300,biryani,non veg,very high,Budget-Friendly,2
chennai,george town,srb hyderabad biryani,4.1,10,300,chinese,non veg,very high,Budget-Friendly,2
chennai,george town,wow! momo,4.6,20,300,tibetan,veg,very high,Budget-Friendly,2
chennai,george town,wow! momo,4.6,20,300,healthy food,veg,very high,Budget-Friendly,2
chennai,george town,pizza cottage,4.0,100,450,pizzas,non veg,high,Budget-Friendly,2
chennai,george town,pizza cottage,4.0,100,450,fast food,non veg,high,Budget-Friendly,2
chennai,george town,fried kozhi,4.1,10,300,snacks,non veg,very high,Budget-Friendly,2
chennai,george town,fried kozhi,4.1,10,300,pizzas,non veg,very high,Budget-Friendly,2
chennai,kk nagar,the cake world,3.7,100,250,fast food,non veg,high,Budget-Friendly,2
chennai,kk nagar,the cake world,3.7,100,250,desserts,non veg,high,Budget-Friendly,2
chennai,kk nagar,milkyway,4.3,100,250,ice cream,veg,very high,Budget-Friendly,2
chennai,kk nagar,milkyway,4.3,100,250,desserts,veg,very high,Budget-Friendly,2
chennai,kk nagar,new hyderabad biryani,3.8,500,400,indian,non veg,high,Budget-Friendly,2
chennai,kk nagar,new hyderabad biryani,3.8,500,400,chinese,non veg,high,Budget-Friendly,2
chennai,kk nagar,fnp cakes 'n' more,4.1,100,200,desserts,non veg,very high,Budget-Friendly,1
chennai,kk nagar,mansukh's sweets and snacks,4.4,1000,250,street food,veg,very high,Budget-Friendly,2
chennai,kk nagar,mansukh's sweets and snacks,4.4,1000,250,north indian,veg,very high,Budget-Friendly,2
chennai,kk nagar,lassi shop,4.1,50,99,ice cream,veg,very high,Budget-Friendly,2
chennai,kk nagar,lassi shop,4.1,50,99,desserts,veg,very high,Budget-Friendly,2
chennai,kk nagar,super munch,4.4,100,200,continental,veg,very high,Budget-Friendly,2
chennai,kk nagar,super munch,4.4,100,200,salads,veg,very high,Budget-Friendly,2
chennai,kk nagar,cibo,2.9,20,400,indian,non veg,medium,Budget-Friendly,2
chennai,kk nagar,cibo,2.9,20,400,chinese,non veg,medium,Budget-Friendly,2
chennai,kk nagar,aahaa grand - kk nagar,4.1,10,200,bakery,veg,very high,Budget-Friendly,2
chennai,kk nagar,aahaa grand - kk nagar,4.1,10,200,snacks,veg,very high,Budget-Friendly,2
chennai,kk nagar,cake waves,4.1,10,300,bakery,non veg,very high,Budget-Friendly,2
chennai,kk nagar,cake waves,4.1,10,300,desserts,non veg,very high,Budget-Friendly,2
chennai,kk nagar,idlies dunkd,3.5,20,150,south indian,veg,high,Budget-Friendly,2
chennai,kk nagar,idlies dunkd,3.5,20,150,beverages,veg,high,Budget-Friendly,2
chennai,kk nagar,endless delight,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,kk nagar,endless delight,4.1,10,200,chinese,non veg,very high,Budget-Friendly,2
chennai,kk nagar,roll over,4.6,20,250,ice cream,veg,very high,Budget-Friendly,2
chennai,kk nagar,roll over,4.6,20,250,desserts,veg,very high,Budget-Friendly,2
chennai,kk nagar,adyar bakery,4.2,100,150,bakery,non veg,very high,Budget-Friendly,1
chennai,kk nagar,hot breads,4.3,100,150,bakery,non veg,very high,Budget-Friendly,1
chennai,kk nagar,new desi tadka,4.3,50,400,north indian,veg,very high,Budget-Friendly,2
chennai,kk nagar,new desi tadka,4.3,50,400,chinese,veg,very high,Budget-Friendly,2
chennai,kk nagar,shree mahaas veg restaurant,4.4,1000,500,north indian,veg,very high,Standard Dining,2
chennai,kk nagar,shree mahaas veg restaurant,4.4,1000,500,chinese,veg,very high,Standard Dining,2
chennai,kk nagar,waf bites,4.7,100,200,desserts,veg,very high,Budget-Friendly,2
chennai,kk nagar,waf bites,4.7,100,200,beverages,veg,very high,Budget-Friendly,2
chennai,kk nagar,pizza night's,4.1,10,400,pizzas,non veg,very high,Budget-Friendly,2
chennai,kk nagar,pizza night's,4.1,10,400,american,non veg,very high,Budget-Friendly,2
chennai,kk nagar,noruku theeni hot chips,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,kk nagar,noruku theeni hot chips,4.1,10,200,indian,non veg,very high,Budget-Friendly,2
chennai,kk nagar,hotel new sakthi bhavan,4.3,100,250,south indian,veg,very high,Budget-Friendly,1
chennai,kk nagar,dharshini sandwiches,4.6,20,100,snacks,non veg,very high,Budget-Friendly,2
chennai,kk nagar,dharshini sandwiches,4.6,20,100,beverages,non veg,very high,Budget-Friendly,2
chennai,kk nagar,brownie heaven,4.3,100,200,desserts,veg,very high,Budget-Friendly,2
chennai,kk nagar,brownie heaven,4.3,100,200,ice cream,veg,very high,Budget-Friendly,2
chennai,kk nagar,shawarma express,3.8,100,250,arabian,non veg,high,Budget-Friendly,2
chennai,kk nagar,shawarma express,3.8,100,250,american,non veg,high,Budget-Friendly,2
chennai,kk nagar,ck's bakery,4.1,10,250,bakery,non veg,very high,Budget-Friendly,2
chennai,kk nagar,qualeaty grubs,4.3,50,300,continental,non veg,very high,Budget-Friendly,1
chennai,kk nagar,subway,3.9,500,350,salads,non veg,high,Budget-Friendly,2
chennai,kk nagar,subway,3.9,500,350,snacks,non veg,high,Budget-Friendly,2
chennai,kk nagar,hot chips - kk nagar,4.2,100,250,north indian,veg,very high,Budget-Friendly,2
chennai,kk nagar,hot chips - kk nagar,4.2,100,250,south indian,veg,very high,Budget-Friendly,2
chennai,kk nagar,karaikudi chettinadu restaurant,3.6,100,600,north indian,non veg,high,Standard Dining,2
chennai,kk nagar,karaikudi chettinadu restaurant,3.6,100,600,chinese,non veg,high,Standard Dining,2
chennai,kk nagar,cake park,4.3,20,150,bakery,non veg,very high,Budget-Friendly,2
chennai,kk nagar,cake park,4.3,20,150,desserts,non veg,very high,Budget-Friendly,2
chennai,kk nagar,veyilai kamayi biryani,4.1,10,200,biryani,non veg,very high,Budget-Friendly,2
chennai,kk nagar,veyilai kamayi biryani,4.1,10,200,indian,non veg,very high,Budget-Friendly,2
chennai,kk nagar,ck's bakery,4.1,10,250,snacks,non veg,very high,Budget-Friendly,2
chennai,kk nagar,pandian hotel,4.0,20,200,south indian,non veg,high,Budget-Friendly,2
chennai,kk nagar,pandian hotel,4.0,20,200,biryani,non veg,high,Budget-Friendly,2
chennai,kk nagar,kfc,4.1,500,400,american,non veg,very high,Budget-Friendly,2
chennai,kk nagar,kfc,4.1,500,400,snacks,non veg,very high,Budget-Friendly,2
chennai,kk nagar,amma briyani,4.1,10,200,indian,non veg,very high,Budget-Friendly,2
chennai,kk nagar,amma briyani,4.1,10,200,biryani,non veg,very high,Budget-Friendly,2
chennai,kk nagar,pasta greens,3.9,50,300,pizzas,veg,high,Budget-Friendly,2
chennai,kk nagar,pasta greens,3.9,50,300,pastas,veg,high,Budget-Friendly,2
chennai,kk nagar,sea breeze,4.3,20,200,beverages,non veg,very high,Budget-Friendly,2
chennai,kk nagar,sea breeze,4.3,20,200,paan,non veg,very high,Budget-Friendly,2
chennai,kk nagar,starter house,4.1,10,300,pizzas,veg,very high,Budget-Friendly,2
chennai,kk nagar,starter house,4.1,10,300,pastas,veg,very high,Budget-Friendly,2
chennai,kk nagar,corner food court,4.1,10,300,south indian,non veg,very high,Budget-Friendly,2
chennai,kk nagar,corner food court,4.1,10,300,north indian,non veg,very high,Budget-Friendly,2
chennai,kk nagar,sulthan's,3.8,100,500,biryani,non veg,high,Standard Dining,1
chennai,kk nagar,hotel saravana bhavan,4.3,1000,300,south indian,veg,very high,Budget-Friendly,2
chennai,kk nagar,hotel saravana bhavan,4.3,1000,300,north indian,veg,very high,Budget-Friendly,2
chennai,kk nagar,green crush,4.5,50,85,beverages,veg,very high,Budget-Friendly,2
chennai,kk nagar,green crush,4.5,50,85,juices,veg,very high,Budget-Friendly,2
chennai,kk nagar,vbrros burger,4.1,10,300,snacks,non veg,very high,Budget-Friendly,2
chennai,kk nagar,vbrros burger,4.1,10,300,pizzas,non veg,very high,Budget-Friendly,2
chennai,kk nagar,dv's biryani,4.1,10,400,biryani,non veg,very high,Budget-Friendly,2
chennai,kk nagar,dv's biryani,4.1,10,400,chinese,non veg,very high,Budget-Friendly,2
chennai,kk nagar,lazeez biriyani,4.1,10,250,biryani,non veg,very high,Budget-Friendly,2
chennai,kk nagar,lazeez biriyani,4.1,10,250,indian,non veg,very high,Budget-Friendly,2
chennai,kk nagar,sgs snackers,3.9,100,150,snacks,non veg,high,Budget-Friendly,2
chennai,kk nagar,sgs snackers,3.9,100,150,pizzas,non veg,high,Budget-Friendly,2
chennai,kk nagar,lassi blast,4.1,10,150,beverages,veg,very high,Budget-Friendly,2
chennai,kk nagar,lassi blast,4.1,10,150,desserts,veg,very high,Budget-Friendly,2
chennai,kk nagar,parambariam,3.7,100,200,south indian,veg,high,Budget-Friendly,1
chennai,kk nagar,data udipi hotel,4.2,500,350,south indian,veg,very high,Budget-Friendly,2
chennai,kk nagar,data udipi hotel,4.2,500,350,indian,veg,very high,Budget-Friendly,2
chennai,kk nagar,shero home food - chettinad,4.1,10,300,south indian,veg,very high,Budget-Friendly,2
chennai,kk nagar,shero home food - chettinad,4.1,10,300,chettinad,veg,very high,Budget-Friendly,2
chennai,kk nagar,kitty's cafe n bakery,4.1,10,200,bakery,non veg,very high,Budget-Friendly,2
chennai,kk nagar,kitty's cafe n bakery,4.1,10,200,beverages,non veg,very high,Budget-Friendly,2
chennai,kk nagar,118 barbeque,4.1,10,300,lebanese,non veg,very high,Budget-Friendly,2
chennai,kk nagar,118 barbeque,4.1,10,300,chinese,non veg,very high,Budget-Friendly,2
chennai,kk nagar,a2b veg,4.4,1000,300,south indian,veg,very high,Budget-Friendly,2
chennai,kk nagar,a2b veg,4.4,1000,300,north indian,veg,very high,Budget-Friendly,2
chennai,kk nagar,food bee,4.1,10,200,pastas,non veg,very high,Budget-Friendly,2
chennai,kk nagar,food bee,4.1,10,200,pizzas,non veg,very high,Budget-Friendly,2
chennai,kk nagar,pasta italiano,3.5,20,300,continental,non veg,high,Budget-Friendly,2
chennai,kk nagar,pasta italiano,3.5,20,300,italian,non veg,high,Budget-Friendly,2
chennai,kk nagar,mcrennett (ashok nagar),4.4,100,300,bakery,non veg,very high,Budget-Friendly,1
chennai,kk nagar,switch over,4.1,10,100,combo,non veg,very high,Budget-Friendly,1
chennai,kk nagar,devar hotel,4.2,50,300,south indian,non veg,very high,Budget-Friendly,2
chennai,kk nagar,devar hotel,4.2,50,300,chinese,non veg,very high,Budget-Friendly,2
chennai,kk nagar,arcot biriyani,4.1,10,300,biryani,non veg,very high,Budget-Friendly,2
chennai,kk nagar,arcot biriyani,4.1,10,300,indian,non veg,very high,Budget-Friendly,2
chennai,kk nagar,ashok nagar coffee house,3.6,100,150,south indian,veg,high,Budget-Friendly,2
chennai,kk nagar,ashok nagar coffee house,3.6,100,150,fast food,veg,high,Budget-Friendly,2
chennai,kk nagar,aaryan's karaigudi restaurant,4.1,10,200,south indian,non veg,very high,Budget-Friendly,2
chennai,kk nagar,aaryan's karaigudi restaurant,4.1,10,200,chinese,non veg,very high,Budget-Friendly,2
chennai,kk nagar,iyer's delight - kk nagar,4.3,1000,200,south indian,veg,very high,Budget-Friendly,1
chennai,kk nagar,sree gupta bhavan,4.4,100,300,north indian,veg,very high,Budget-Friendly,2
chennai,kk nagar,sree gupta bhavan,4.4,100,300,sweets,veg,very high,Budget-Friendly,2
chennai,kk nagar,a2pa,4.1,10,500,indian,non veg,very high,Standard Dining,2
chennai,kk nagar,a2pa,4.1,10,500,south indian,non veg,very high,Standard Dining,2
chennai,kk nagar,creamy way,4.1,10,300,ice cream,veg,very high,Budget-Friendly,1
chennai,kk nagar,chop 'n' stix,4.3,100,500,chinese,non veg,very high,Standard Dining,1
chennai,kk nagar,juice world fresh 'n' juicy,4.3,100,200,fast food,veg,very high,Budget-Friendly,2
chennai,kk nagar,juice world fresh 'n' juicy,4.3,100,200,beverages,veg,very high,Budget-Friendly,2
chennai,kk nagar,taste corner,4.1,10,300,chinese,non veg,very high,Budget-Friendly,2
chennai,kk nagar,taste corner,4.1,10,300,snacks,non veg,very high,Budget-Friendly,2
chennai,kk nagar,urban grill,4.0,50,200,biryani,non veg,high,Budget-Friendly,2
chennai,kk nagar,urban grill,4.0,50,200,arabian,non veg,high,Budget-Friendly,2
chennai,kk nagar,crunchy snacker's,4.1,10,250,snacks,non veg,very high,Budget-Friendly,2
chennai,kk nagar,crunchy snacker's,4.1,10,250,ice cream,non veg,very high,Budget-Friendly,2
chennai,kk nagar,bbq bro's,3.9,100,350,barbecue,non veg,high,Budget-Friendly,2
chennai,kk nagar,bbq bro's,3.9,100,350,american,non veg,high,Budget-Friendly,2
chennai,kk nagar,sri amman chettinad hotel,4.1,10,300,chinese,non veg,very high,Budget-Friendly,2
chennai,kk nagar,sri amman chettinad hotel,4.1,10,300,snacks,non veg,very high,Budget-Friendly,2
chennai,kk nagar,fusion cafe,4.1,10,200,snacks,non veg,very high,Budget-Friendly,2
chennai,kk nagar,fusion cafe,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,kk nagar,buhari hotel - ashok nagar,4.2,500,400,south indian,non veg,very high,Budget-Friendly,2
chennai,kk nagar,buhari hotel - ashok nagar,4.2,500,400,indian,non veg,very high,Budget-Friendly,2
chennai,kk nagar,flower drum,4.4,100,1100,chinese,veg,very high,Premium Dining,1
chennai,kk nagar,ranjani boli stall,4.1,10,100,indian,veg,very high,Budget-Friendly,1
chennai,kk nagar,the shawarma spot,4.5,20,150,arabian,non veg,very high,Budget-Friendly,2
chennai,kk nagar,the shawarma spot,4.5,20,150,street food,non veg,very high,Budget-Friendly,2
